ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
51.16.4.39,8083,https|socks4|socks5,elite,IL,Tel Aviv,226,13.2,true,6.3,14.7,reviving
51.92.173.133,41416,https|socks4|socks5,elite,ES,Zaragoza,228,10.8,true,18.8,11.8,reviving
13.38.27.183,10035,https|socks4,elite,FR,Paris,230,15.3,true,12.5,9.2,reviving
51.85.44.149,15359,socks4,elite,IL,Tel Aviv,230,16.6,true,15.8,16.6,reviving
51.16.4.39,4545,socks4,elite,IL,Tel Aviv,231,9.0,true,5.9,9.0,reviving
51.17.154.141,38245,https|socks4|socks5,elite,IL,Tel Aviv,232,12.3,true,11.8,8.8,reviving
51.44.97.6,13973,https|socks4|socks5,elite,FR,Paris,233,10.2,true,17.6,10.7,reviving
108.131.109.106,47786,https|socks4|socks5,elite,IE,Dublin,235,13.8,true,12.5,8.0,reviving
15.237.108.20,8091,https|socks4|socks5,elite,FR,Paris,236,13.5,true,17.6,10.4,reviving
51.85.44.149,37901,socks4,elite,IL,Tel Aviv,238,13.8,true,17.6,12.5,reviving
13.38.27.183,3573,socks4,elite,FR,Paris,238,11.6,true,11.8,9.4,reviving
77.38.244.214,80,http,elite,LV,Riga,239,90.1,true,95.7,76.9,flaky
15.161.131.175,59643,socks4,elite,IT,Milan,239,13.6,true,12.5,10.4,reviving
34.246.183.20,9229,socks4|socks5,elite,IE,Dublin,240,12.2,true,22.2,8.8,reviving
16.62.123.236,27642,https|socks4|socks5,elite,CH,Zurich,241,15.6,true,11.8,10.7,reviving
188.191.165.159,8080,http,elite,RU,Moscow,241,66.8,true,90.5,74.5,flaky
13.53.139.178,59486,socks4,elite,SE,Stockholm,246,8.6,true,11.8,7.9,reviving
31.148.207.153,80,http,elite,UA,Khmelnytskyi,247,77.6,true,81.8,72.4,reviving
92.86.92.126,42740,socks4,elite,RO,Crevedia,249,10.5,true,11.8,15.6,reviving
13.53.139.178,12422,socks4,elite,SE,Stockholm,250,8.7,true,17.6,8.7,reviving
16.62.123.236,8689,socks4,elite,CH,Zurich,251,8.7,true,16.7,9.9,reviving
94.249.197.220,40001,http,,DE,,252,88.1,true,95.7,90.0,flaky
13.53.139.178,56122,https|socks4|socks5,elite,SE,Stockholm,254,12.1,true,5.9,7.7,reviving
108.131.109.106,43174,https|socks4|socks5,elite,IE,Dublin,258,12.4,true,23.5,10.7,reviving
159.224.232.194,8888,http,elite,UA,Dnipro,258,85.6,true,91.3,62.4,flaky
51.49.153.183,11055,socks4|socks5,elite,ES,Zaragoza,259,12.9,true,6.3,11.2,reviving
51.84.101.19,3128,https|socks4,elite,IL,Tel Aviv,260,7.9,true,11.8,8.0,reviving
47.91.65.23,3128,http|https,transparent,DE,Frankfurt am Main,261,98.6,true,100.0,96.6,stable
94.228.204.203,8080,http|https,transparent,RU,Moscow,262,35.1,true,57.9,47.6,reviving
3.127.27.51,22355,https|socks4|socks5,elite,DE,Frankfurt am Main,264,11.6,true,6.3,11.8,reviving
51.16.42.227,12260,socks4|socks5,elite,IL,Tel Aviv,264,15.4,true,5.6,17.4,reviving
13.51.196.44,17148,socks4|socks5,elite,SE,Stockholm,267,8.7,true,11.8,9.3,reviving
13.60.163.108,12194,https|socks4|socks5,elite,SE,Stockholm,269,12.3,true,6.3,11.8,reviving
95.66.138.21,8880,http,elite,RU,Vladimir,272,83.4,true,95.7,91.6,flaky
51.17.154.141,9403,socks4|socks5,elite,IL,Tel Aviv,274,9.9,true,11.1,10.4,reviving
18.170.25.193,17978,https|socks4|socks5,elite,GB,City of London,274,16.9,true,17.6,7.4,reviving
13.60.181.61,36614,https|socks4|socks5,elite,SE,Stockholm,275,13.9,true,5.9,8.2,reviving
52.47.115.41,40771,https|socks4,elite,FR,Paris,277,10.9,true,17.6,10.8,reviving
13.51.196.44,59737,https|socks4|socks5,elite,SE,Stockholm,279,12.7,true,22.2,10.5,reviving
13.60.163.108,19816,https|socks4,elite,SE,Stockholm,279,8.6,true,11.8,8.4,reviving
51.17.154.141,38292,https|socks4,elite,IL,Tel Aviv,280,11.6,true,11.8,10.9,reviving
13.53.139.178,9732,socks4,elite,SE,Stockholm,281,14.0,true,18.8,8.7,reviving
16.62.123.236,11273,socks4,elite,CH,Zurich,284,15.3,true,18.8,11.2,reviving
204.76.203.9,3128,http,,NL,Eygelshoven,285,99.0,true,100.0,99.8,stable
85.8.47.212,7080,http|https,,SE,Umea,287,99.8,true,100.0,100.0,stable
51.17.154.141,43742,https|socks4|socks5,elite,IL,Tel Aviv,288,14.9,true,11.8,6.8,reviving
51.34.28.236,45,https|socks4|socks5,elite,CH,Zurich,288,11.8,true,17.6,12.0,reviving
13.51.196.44,26197,https|socks4|socks5,elite,SE,Stockholm,289,12.1,true,12.5,10.5,reviving
188.132.221.105,8080,http|https,transparent,TR,Antakya,290,37.7,true,70.0,46.3,reviving
3.99.158.157,34833,https|socks4|socks5,elite,CA,Montreal,292,11.6,true,12.5,12.5,reviving
195.133.73.105,10808,http|https,elite,RU,Moscow,293,95.3,true,95.5,95.3,stable
64.176.171.202,2001,http,transparent,IL,,294,100.0,true,100.0,100.0,stable
13.51.196.44,34756,socks4|socks5,elite,SE,Stockholm,296,13.5,true,23.5,10.5,reviving
94.247.241.70,53640,http|https,elite,RU,St Petersburg,296,88.8,true,95.5,94.0,flaky
3.99.158.157,15697,https|socks4|socks5,elite,CA,Montreal,297,7.6,true,5.9,7.3,reviving
35.182.12.78,7777,socks4|socks5,elite,CA,Montreal,299,8.5,true,6.3,7.8,reviving
99.79.58.74,2478,socks4,elite,CA,Montreal,299,10.2,true,17.6,12.3,reviving
51.16.4.39,40000,https|socks4|socks5,elite,IL,Tel Aviv,303,11.3,true,18.8,11.8,reviving
34.207.102.197,23236,socks4,elite,US,Ashburn,306,15.7,true,5.9,16.4,reviving
15.237.108.20,23724,https|socks4|socks5,elite,FR,Paris,307,12.3,true,11.1,12.3,reviving
3.99.158.157,39847,https|socks4|socks5,elite,CA,Montreal,307,9.7,true,17.6,10.5,reviving
13.38.217.179,32757,https|socks4|socks5,elite,FR,Paris,308,7.8,true,11.8,5.4,reviving
35.183.127.162,25282,https|socks4|socks5,elite,CA,Montreal,311,11.5,true,6.3,9.6,reviving
15.223.237.12,8028,https|socks4|socks5,elite,CA,Montreal,311,11.5,true,12.5,13.3,reviving
99.79.58.74,59258,https|socks4|socks5,elite,CA,Montreal,313,9.3,true,5.9,9.3,reviving
178.140.3.161,5678,http,elite,RU,Moscow,313,73.4,true,100.0,98.1,stable
16.52.81.236,1809,https|socks4|socks5,elite,CA,Montreal,313,13.9,true,12.5,14.8,reviving
15.160.132.166,23684,https|socks4,elite,IT,Milan,315,12.3,true,5.9,10.1,reviving
34.207.102.197,26583,https|socks4|socks5,elite,US,Ashburn,315,18.0,true,16.7,17.1,reviving
16.18.37.186,3080,https|socks4|socks5,elite,CH,Zurich,316,6.8,true,6.3,6.0,reviving
35.183.127.162,26702,https|socks4,elite,CA,Montreal,316,8.5,true,5.9,8.5,reviving
51.84.101.19,29733,https|socks4|socks5,elite,IL,Tel Aviv,316,13.4,true,6.3,9.9,reviving
63.179.134.206,17825,https|socks4|socks5,elite,DE,Frankfurt am Main,317,11.5,true,12.5,16.2,reviving
63.181.83.210,249,https|socks4,elite,DE,Frankfurt am Main,317,9.7,true,5.6,9.2,reviving
5.135.101.239,8080,https,elite,FR,,317,21.4,true,57.9,29.9,reviving
51.84.101.19,35757,https|socks4|socks5,elite,IL,Tel Aviv,318,11.2,true,11.1,8.3,reviving
35.182.12.78,8890,socks4,elite,CA,Montreal,318,13.7,true,11.1,13.6,reviving
15.223.237.12,8353,https|socks4|socks5,elite,CA,Montreal,319,11.6,true,6.3,13.7,reviving
185.238.238.137,58080,http,,PL,Przeworno,319,41.7,true,71.4,55.3,reviving
194.163.176.8,3128,http,,FR,Lauterbourg,319,77.2,true,91.3,85.3,reviving
34.207.102.197,34855,socks4|socks5,elite,US,Ashburn,321,18.5,true,16.7,18.4,reviving
15.161.131.175,8118,https|socks4|socks5,elite,IT,Milan,321,11.2,true,23.5,7.4,reviving
16.52.81.236,23841,socks4,elite,CA,Montreal,324,7.8,true,11.8,7.9,reviving
99.79.58.74,28482,socks4,elite,CA,Montreal,324,11.5,true,17.6,13.1,reviving
35.182.12.78,35255,https|socks4|socks5,elite,CA,Montreal,324,9.3,true,12.5,10.7,reviving
18.188.53.175,58080,socks4,elite,US,Columbus,325,13.3,true,12.5,9.3,reviving
34.207.102.197,32239,socks4|socks5,elite,US,Ashburn,325,22.8,true,16.7,22.8,reviving
16.52.81.236,27329,https|socks4|socks5,elite,CA,Montreal,326,12.4,true,11.8,11.5,reviving
34.207.102.197,10365,https|socks4|socks5,elite,US,Ashburn,326,19.6,true,27.8,19.1,reviving
31.10.83.158,8080,http,elite,RU,Ramenskoye,327,58.9,true,55.0,68.1,reviving
13.60.163.108,54045,https|socks4|socks5,elite,SE,Stockholm,329,7.4,true,5.9,6.2,reviving
18.190.253.157,4605,https|socks4|socks5,elite,US,Columbus,330,12.6,true,5.9,14.0,reviving
99.79.58.74,27157,https|socks4|socks5,elite,CA,Montreal,330,10.5,true,16.7,11.5,reviving
99.79.58.74,26111,https|socks4|socks5,elite,CA,Montreal,331,10.6,true,17.6,9.9,reviving
18.222.132.180,18317,https|socks4|socks5,elite,US,Columbus,331,12.4,true,6.3,11.1,reviving
138.124.118.235,8080,http|https,elite,FI,Helsinki,331,76.4,true,100.0,88.9,flaky
46.47.197.210,3128,http,elite,RU,,332,93.2,true,100.0,98.7,stable
15.223.237.12,5202,socks4,elite,CA,Montreal,332,11.6,true,17.6,12.1,reviving
52.47.115.41,1009,socks4,elite,FR,Paris,334,15.0,true,6.3,10.5,reviving
18.222.132.180,13606,https|socks4|socks5,elite,US,Columbus,334,12.3,true,22.2,12.6,reviving
18.222.132.180,35366,https|socks4|socks5,elite,US,Columbus,334,13.5,true,17.6,9.9,reviving
18.191.250.90,55796,socks4,elite,US,Columbus,335,13.6,true,17.6,16.0,reviving
18.170.25.193,8906,https|socks4|socks5,elite,GB,City of London,335,14.3,true,11.8,7.6,reviving
35.183.127.162,48132,https|socks4|socks5,elite,CA,Montreal,335,13.4,true,18.8,8.9,reviving
51.85.44.149,5756,https|socks4|socks5,elite,IL,Tel Aviv,336,15.5,true,11.1,15.5,reviving
16.52.81.236,35996,https|socks4,elite,CA,Montreal,337,12.8,true,17.6,8.8,reviving
3.19.213.118,33799,https|socks4|socks5,elite,US,Columbus,337,12.5,true,6.3,9.3,reviving
15.160.116.45,4774,https|socks4|socks5,elite,IT,Milan,337,13.6,true,27.8,12.3,reviving
51.85.44.149,29816,https|socks4,elite,IL,Tel Aviv,337,13.9,true,11.8,13.9,reviving
18.191.250.90,13296,https|socks4|socks5,elite,US,Columbus,338,20.7,true,17.6,20.7,reviving
18.188.53.175,40973,https|socks4|socks5,elite,US,Columbus,338,8.9,true,16.7,9.6,reviving
35.183.127.162,8613,https|socks4,elite,CA,Montreal,338,10.9,true,12.5,11.2,reviving
51.85.44.149,59549,socks4|socks5,elite,IL,Tel Aviv,339,13.6,true,17.6,15.2,reviving
34.207.102.197,8818,socks4,elite,US,Ashburn,341,19.2,true,5.9,21.2,reviving
16.52.81.236,41510,socks4,elite,CA,Montreal,341,12.4,true,11.8,10.1,reviving
18.222.132.180,23376,https|socks4|socks5,elite,US,Columbus,341,13.4,true,12.5,12.4,reviving
18.188.53.175,16227,socks4|socks5,elite,US,Columbus,342,11.7,true,16.7,10.3,reviving
51.92.173.133,14780,https|socks4|socks5,elite,ES,Zaragoza,342,10.9,true,17.6,12.6,reviving
35.183.127.162,6969,socks4,elite,CA,Montreal,342,11.0,true,17.6,10.4,reviving
3.19.213.118,37766,https|socks4|socks5,elite,US,Columbus,342,9.9,true,11.1,8.0,reviving
16.52.81.236,50003,https|socks4,elite,CA,Montreal,343,11.4,true,12.5,10.3,reviving
15.223.237.12,43599,socks4|socks5,elite,CA,Montreal,343,12.2,true,23.5,13.2,reviving
18.222.132.180,39169,https|socks4|socks5,elite,US,Columbus,344,12.7,true,17.6,10.4,reviving
35.182.12.78,808,https|socks4|socks5,elite,CA,Montreal,345,10.4,true,5.9,11.0,reviving
35.182.12.78,17944,https|socks4|socks5,elite,CA,Montreal,345,13.6,true,6.3,13.6,reviving
35.182.12.78,31898,https|socks4|socks5,elite,CA,Montreal,345,11.7,true,5.9,9.9,reviving
35.183.127.162,33515,socks4|socks5,elite,CA,Montreal,345,13.4,true,11.8,12.6,reviving
3.99.158.157,6304,https|socks4|socks5,elite,CA,Montreal,346,11.5,true,11.8,9.3,reviving
3.99.158.157,10363,socks4,elite,CA,Montreal,346,13.0,true,23.5,11.8,reviving
108.131.109.106,5074,https|socks4|socks5,elite,IE,Dublin,346,10.5,true,23.5,11.2,reviving
195.133.65.238,10909,http|https|socks4|socks5,elite,CZ,,347,68.5,true,86.4,71.8,reviving
18.191.250.90,49430,socks4|socks5,elite,US,Columbus,347,11.0,true,23.5,13.7,reviving
18.190.253.157,13849,https|socks4,elite,US,Columbus,348,11.6,true,17.6,11.9,reviving
18.191.250.90,9081,https|socks4|socks5,elite,US,Columbus,348,12.0,true,6.3,16.6,reviving
18.188.53.175,50102,https|socks4|socks5,elite,US,Columbus,348,15.2,true,6.3,12.8,reviving
18.188.53.175,11991,https|socks4|socks5,elite,US,Columbus,348,14.6,true,5.9,10.9,reviving
3.19.213.118,54479,https|socks4|socks5,elite,US,Columbus,349,14.1,true,18.8,13.6,reviving
15.161.131.175,18738,https|socks4,elite,IT,Milan,350,13.2,true,23.5,9.3,reviving
45.144.54.40,1080,socks5,elite,DE,Frankfurt am Main,350,83.6,true,95.2,90.7,flaky
99.79.58.74,13719,https|socks4|socks5,elite,CA,Montreal,351,10.9,true,16.7,11.6,reviving
85.8.47.209,7080,http|https,,SE,Umea,351,99.8,true,100.0,100.0,stable
18.190.253.157,30967,https|socks4|socks5,elite,US,Columbus,352,11.4,true,16.7,11.5,reviving
18.190.253.157,1659,https|socks4|socks5,elite,US,Columbus,352,12.3,true,11.8,13.3,reviving
15.160.132.166,55900,socks4,elite,IT,Milan,352,12.6,true,22.2,9.6,reviving
94.131.92.155,3128,http|https,transparent,KZ,,354,84.3,true,100.0,95.1,stable
18.188.53.175,79,https|socks4|socks5,elite,US,Columbus,355,10.2,true,17.6,9.9,reviving
18.222.132.180,46669,socks4|socks5,elite,US,Columbus,355,12.7,true,5.9,11.0,reviving
18.222.132.180,12352,socks4,elite,US,Columbus,355,10.2,true,11.8,10.2,reviving
18.188.53.175,29843,socks4|socks5,elite,US,Columbus,355,12.4,true,33.3,9.6,reviving
18.190.253.157,51103,socks4|socks5,elite,US,Columbus,356,11.5,true,17.6,10.7,reviving
18.188.53.175,8123,socks4,elite,US,Columbus,356,9.3,true,11.1,8.8,reviving
18.191.250.90,52180,https|socks4|socks5,elite,US,Columbus,357,12.8,true,11.8,14.2,reviving
35.183.127.162,17587,socks4,elite,CA,Montreal,358,12.2,true,6.3,11.5,reviving
15.161.131.175,53786,socks4,elite,IT,Milan,358,12.3,true,23.5,11.7,reviving
3.19.213.118,8091,https|socks4|socks5,elite,US,Columbus,359,11.9,true,11.8,11.9,reviving
18.188.53.175,30293,https|socks4|socks5,elite,US,Columbus,359,13.2,true,23.5,9.6,reviving
43.205.113.210,11142,socks4|socks5,elite,IN,Mumbai,360,3.7,true,100.0,100.0,stable
16.62.123.236,443,https|socks4,elite,CH,Zurich,361,15.7,true,5.9,12.8,reviving
37.187.109.70,10111,http,transparent,FR,,363,87.9,true,90.9,91.1,flaky
3.19.213.118,9975,https|socks4|socks5,elite,US,Columbus,365,10.1,true,16.7,11.0,reviving
51.34.28.236,17769,https|socks4|socks5,elite,CH,Zurich,365,13.5,true,22.2,9.2,reviving
13.126.183.60,21020,socks4,elite,IN,Mumbai,366,15.9,true,5.9,9.0,reviving
3.99.158.157,40160,https|socks4,elite,CA,Montreal,366,13.3,true,11.8,13.3,reviving
185.125.18.5,3128,http,transparent,RU,,368,44.1,true,42.1,49.6,reviving
87.251.77.29,3128,http,,DE,Frankfurt am Main,369,92.2,true,95.2,97.2,stable
2.194.65.15,8080,http|https,transparent,IT,Marino,369,42.9,true,41.2,42.9,reviving
13.126.183.60,32036,https|socks4|socks5,elite,IN,Mumbai,369,12.5,true,11.1,10.2,reviving
15.161.59.54,41379,https|socks4|socks5,elite,IT,Milan,370,11.3,true,22.2,10.5,reviving
16.62.123.236,17594,https|socks4|socks5,elite,CH,Zurich,371,15.4,true,47.4,10.9,reviving
3.19.213.118,43344,socks4|socks5,elite,US,Columbus,371,14.2,true,23.5,10.2,reviving
51.84.101.19,36755,https|socks4|socks5,elite,IL,Tel Aviv,372,12.9,true,5.9,8.7,reviving
18.188.53.175,137,socks4,elite,US,Columbus,372,10.5,true,11.8,13.4,reviving
51.34.28.236,20758,https|socks4|socks5,elite,CH,Zurich,373,13.4,true,11.8,8.9,reviving
92.124.154.154,8080,http|https,elite,RU,Omsk,374,99.7,true,95.7,99.8,stable
43.205.125.76,8085,https|socks4|socks5,elite,IN,Mumbai,374,12.8,true,11.8,15.8,reviving
3.19.213.118,40001,https|socks4,elite,US,Columbus,374,11.2,true,5.9,7.3,reviving
18.188.53.175,9002,socks4|socks5,elite,US,Columbus,375,13.5,true,17.6,9.3,reviving
162.55.91.21,9080,socks4|socks5,elite,DE,Falkenstein,375,20.8,true,38.9,24.3,reviving
3.19.213.118,8302,https|socks4|socks5,elite,US,Columbus,376,11.5,true,11.8,8.9,reviving
16.52.81.236,8890,https|socks4,elite,CA,Montreal,378,13.1,true,6.3,11.6,reviving
43.205.242.234,53076,https|socks4|socks5,elite,IN,Mumbai,379,11.9,true,11.8,11.8,reviving
51.17.154.141,5709,https|socks4|socks5,elite,IL,Tel Aviv,379,9.8,true,11.8,9.8,reviving
13.126.183.60,21265,https|socks4|socks5,elite,IN,Mumbai,379,10.3,true,17.6,10.6,reviving
13.126.183.60,10665,socks4,elite,IN,Mumbai,380,14.0,true,12.5,9.1,reviving
99.79.58.74,23936,https|socks4|socks5,elite,CA,Montreal,381,10.6,true,16.7,13.9,reviving
13.235.42.151,25636,https|socks4|socks5,elite,IN,Mumbai,381,10.2,true,11.1,8.2,reviving
18.190.253.157,46425,https|socks4|socks5,elite,US,Columbus,382,11.4,true,23.5,12.4,reviving
13.126.183.60,8216,https|socks4,elite,IN,Mumbai,384,13.4,true,6.3,10.4,reviving
18.222.132.180,30664,socks4,elite,US,Columbus,385,10.9,true,6.3,8.5,reviving
108.131.109.106,12887,socks4,elite,IE,Dublin,386,14.7,true,5.9,12.8,reviving
43.205.125.76,41392,https|socks4|socks5,elite,IN,Mumbai,386,12.1,true,22.2,13.3,reviving
13.235.42.151,9832,https|socks4|socks5,elite,IN,Mumbai,388,13.8,true,17.6,10.8,reviving
13.206.73.237,41473,socks4|socks5,elite,IN,Mumbai,389,12.0,true,6.3,6.3,reviving
141.98.85.49,1080,socks5,elite,RU,,389,62.7,true,100.0,51.0,flaky
13.235.42.151,12195,https|socks4,elite,IN,Mumbai,390,12.6,true,11.8,8.0,reviving
13.206.73.237,1976,https|socks4|socks5,elite,IN,Mumbai,390,8.3,true,5.9,6.8,reviving
3.110.68.130,49418,socks4,elite,IN,Mumbai,390,10.7,true,11.8,11.0,reviving
16.18.37.186,50877,https|socks4|socks5,elite,CH,Zurich,390,13.1,true,6.7,15.2,reviving
51.92.173.133,30525,https|socks4,elite,ES,Zaragoza,391,11.7,true,6.3,9.1,reviving
47.89.184.18,3128,http|https,transparent,US,,392,98.5,true,100.0,97.5,stable
3.110.68.130,32772,https|socks4|socks5,elite,IN,Mumbai,392,11.2,true,17.6,8.5,reviving
195.91.129.101,1337,socks5,elite,RU,Moscow,393,10.2,true,100.0,100.0,stable
104.236.78.102,3128,http,transparent,US,Clifton,393,98.0,true,100.0,98.9,stable
64.227.23.88,8118,http|https,elite,US,North Bergen,393,81.7,true,95.7,80.5,reviving
13.235.42.151,16664,https|socks4|socks5,elite,IN,Mumbai,394,9.1,true,6.3,6.0,reviving
13.206.73.237,18901,socks4,elite,IN,Mumbai,394,12.9,true,17.6,8.2,reviving
13.235.42.151,46602,socks4,elite,IN,Mumbai,394,11.9,true,11.8,8.7,reviving
13.206.73.237,3546,socks4|socks5,elite,IN,Mumbai,395,12.2,true,23.5,12.0,reviving
3.110.68.130,24290,https|socks4|socks5,elite,IN,Mumbai,396,9.5,true,6.3,8.7,reviving
43.205.125.76,7850,https|socks4,elite,IN,Mumbai,396,13.6,true,33.3,13.7,reviving
13.235.42.151,58080,https|socks4|socks5,elite,IN,Mumbai,397,15.4,true,16.7,8.8,reviving
13.206.73.237,44334,https|socks4,elite,IN,Mumbai,397,12.1,true,11.8,8.5,reviving
13.206.73.237,11281,https|socks4|socks5,elite,IN,Mumbai,398,10.7,true,11.8,8.3,reviving
174.138.119.88,80,http,elite,US,Clifton,398,64.3,true,70.0,57.0,flaky
13.206.73.237,625,socks4,elite,IN,Mumbai,399,11.4,true,11.8,8.4,reviving
31.131.248.51,3129,https,elite,RU,St Petersburg,399,41.4,true,6.3,14.6,reviving
43.205.113.210,8279,socks4|socks5,elite,IN,Mumbai,400,10.7,true,23.5,10.5,reviving
13.206.73.237,8080,https|socks4|socks5,elite,IN,Mumbai,400,12.8,true,22.2,8.2,reviving
13.206.73.237,165,https|socks4,elite,IN,Mumbai,401,13.6,true,23.5,8.8,reviving
18.61.3.91,35113,https|socks4|socks5,elite,IN,Hyderabad,402,11.7,true,5.9,13.9,reviving
51.84.101.19,5652,https|socks4|socks5,elite,IL,Tel Aviv,402,9.5,true,12.5,7.9,reviving
46.209.123.100,1155,http|https,transparent,IR,,403,99.3,true,85.7,98.5,stable
40.192.121.249,28495,socks4,elite,IN,Hyderabad,403,12.5,true,11.8,14.4,reviving
18.60.247.31,5110,https|socks4|socks5,elite,IN,Hyderabad,404,11.8,true,11.8,7.1,reviving
43.205.125.76,3128,https|socks4|socks5,elite,IN,Mumbai,405,11.2,true,17.6,11.2,reviving
43.205.125.76,15238,https|socks4|socks5,elite,IN,Mumbai,407,10.1,true,17.6,9.6,reviving
5.200.72.62,3128,http,transparent,IR,,407,36.2,true,55.0,36.5,reviving
13.51.196.44,16330,https|socks4|socks5,elite,SE,Stockholm,407,10.7,true,16.7,9.3,reviving
13.235.42.151,24449,https|socks4,elite,IN,Mumbai,408,10.3,true,6.3,9.0,reviving
40.192.120.123,8118,socks4|socks5,elite,IN,Hyderabad,409,10.7,true,6.3,8.2,reviving
35.183.127.162,22017,socks4|socks5,elite,CA,Montreal,409,10.2,true,22.2,12.0,reviving
43.205.113.210,8282,https|socks4|socks5,elite,IN,Mumbai,410,12.9,true,23.5,15.0,reviving
18.61.3.91,1074,socks4,elite,IN,Hyderabad,411,11.6,true,11.1,12.4,reviving
3.99.158.157,23679,socks4|socks5,elite,CA,Montreal,412,11.5,true,11.1,10.6,reviving
43.205.125.76,39401,socks4,elite,IN,Mumbai,412,12.9,true,16.7,11.2,reviving
34.207.102.197,53423,https|socks4|socks5,elite,US,Ashburn,412,18.4,true,17.6,19.1,reviving
18.222.132.180,9246,https|socks4|socks5,elite,US,Columbus,413,11.4,true,17.6,12.0,reviving
16.62.123.236,7452,socks4|socks5,elite,CH,Zurich,414,13.2,true,18.8,12.8,reviving
35.183.127.162,1088,https|socks4|socks5,elite,CA,Montreal,416,10.8,true,12.5,6.8,reviving
13.48.13.125,40000,https|socks4|socks5,elite,SE,Stockholm,419,14.2,true,5.9,7.1,reviving
16.62.123.236,51152,https|socks4,elite,CH,Zurich,419,12.5,true,5.9,10.6,reviving
51.84.101.19,8074,socks4,elite,IL,Tel Aviv,420,11.1,true,25.0,11.4,reviving
3.127.27.51,57329,socks4|socks5,elite,DE,Frankfurt am Main,420,12.8,true,17.6,11.8,reviving
40.192.121.249,9999,https|socks4,elite,IN,Hyderabad,421,10.0,true,17.6,10.4,reviving
108.131.109.106,8050,https|socks4|socks5,elite,IE,Dublin,421,14.8,true,11.8,11.8,reviving
18.61.3.91,9698,socks4,elite,IN,Hyderabad,422,11.1,true,23.5,10.7,reviving
40.192.120.123,43423,https|socks4,elite,IN,Hyderabad,422,10.8,true,12.5,6.3,reviving
18.188.53.175,13316,https|socks4|socks5,elite,US,Columbus,423,14.0,true,11.8,9.3,reviving
43.205.125.76,45622,socks4,elite,IN,Mumbai,424,12.0,true,11.8,14.8,reviving
44.193.20.213,8081,http|https,elite,US,Ashburn,424,100.0,true,100.0,100.0,stable
98.130.11.240,11,socks4,elite,IN,Hyderabad,424,12.6,true,11.8,11.1,reviving
40.192.121.249,6290,socks4|socks5,elite,IN,Hyderabad,424,13.4,true,11.8,8.8,reviving
193.200.151.229,8080,http,,UA,,424,8.7,true,5.9,20.8,reviving
51.84.101.19,11721,socks4|socks5,elite,IL,Tel Aviv,426,7.6,true,11.8,12.2,reviving
47.252.52.58,8081,http|https,elite,US,,427,99.1,true,100.0,99.1,stable
18.61.3.91,48166,socks4,elite,IN,Hyderabad,428,15.0,true,16.7,12.4,reviving
85.8.47.211,7080,http|https,,SE,Umea,428,99.4,true,100.0,99.6,stable
40.192.120.123,55120,https|socks4|socks5,elite,IN,Hyderabad,428,12.8,true,5.9,10.1,reviving
34.207.102.197,4225,https|socks4|socks5,elite,US,Ashburn,428,16.1,true,17.6,16.1,reviving
13.206.73.237,49090,https|socks4|socks5,elite,IN,Mumbai,430,16.8,true,5.9,7.6,reviving
43.205.242.234,6181,socks4|socks5,elite,IN,Mumbai,431,12.7,true,11.8,12.6,reviving
18.61.3.91,3494,socks4,elite,IN,Hyderabad,431,10.1,true,22.2,10.6,reviving
109.194.34.246,8082,http,elite,RU,,431,64.2,true,81.8,72.2,reviving
