ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
13.38.217.179,8079,socks5,elite,FR,Paris,93,10.3,true,46.2,12.6,reviving
15.217.214.40,5229,https|socks4|socks5,elite,ES,Zaragoza,93,57.9,true,33.3,57.9,reviving
18.132.38.209,35525,socks4|socks5,elite,GB,City of London,93,85.0,true,92.9,85.0,reviving
52.47.115.41,24427,https|socks4|socks5,elite,FR,Paris,93,13.0,true,27.3,12.2,reviving
63.179.134.206,5678,socks5,elite,DE,Frankfurt am Main,93,12.3,true,16.7,14.2,reviving
13.38.72.189,5006,socks5,elite,FR,Paris,94,69.2,true,78.6,69.2,reviving
15.237.108.20,30,socks5,elite,FR,Paris,94,13.6,true,16.7,11.1,reviving
62.133.62.18,1082,socks4,elite,FR,Paris,94,21.2,true,25.0,21.7,reviving
16.62.123.236,3128,socks5,elite,CH,Zurich,95,14.8,true,25.0,10.7,reviving
15.237.108.20,57677,socks5,elite,FR,Paris,96,15.1,true,25.0,17.3,reviving
16.192.185.227,49573,https|socks4|socks5,elite,SE,Stockholm,96,74.2,true,69.2,74.2,reviving
16.62.123.236,24709,socks4|socks5,elite,CH,Zurich,96,13.5,true,53.8,12.3,reviving
51.96.146.123,8998,https|socks4|socks5,elite,CH,Zurich,96,71.7,true,66.7,71.7,reviving
13.38.27.183,26602,socks4|socks5,elite,FR,Paris,97,10.6,true,33.3,11.4,reviving
15.160.132.166,27575,socks4,elite,IT,Milan,97,13.4,true,16.7,14.2,reviving
16.18.37.186,24411,socks4|socks5,elite,CH,Zurich,97,12.8,true,27.3,19.9,reviving
13.49.41.94,5259,https|socks4|socks5,elite,SE,Stockholm,98,66.7,true,76.9,66.7,reviving
54.194.162.228,2117,socks4|socks5,elite,IE,Dublin,98,71.7,true,58.3,71.7,reviving
79.110.200.27,8000,http,elite,PL,Wroclaw,98,89.1,true,100.0,99.4,stable
13.60.163.230,1082,socks4|socks5,elite,SE,Stockholm,99,66.7,true,61.5,66.7,reviving
108.131.109.106,8085,https|socks4|socks5,elite,IE,Dublin,100,14.3,true,8.3,15.0,reviving
108.131.109.106,9083,https|socks4,elite,IE,Dublin,100,13.0,true,25.0,11.4,reviving
108.131.109.106,44593,https|socks4,elite,IE,Dublin,100,13.2,true,16.7,10.7,reviving
13.41.196.179,17370,socks5,elite,GB,City of London,100,13.3,true,8.3,15.2,reviving
15.160.132.166,59221,http|https|socks4|socks5,,IT,Milan,101,14.0,true,16.7,12.1,reviving
16.18.37.186,53313,socks5,elite,CH,Zurich,101,13.8,true,33.3,18.5,reviving
51.34.28.236,19558,socks4,elite,CH,Zurich,101,13.3,true,16.7,14.5,reviving
15.161.131.175,51455,socks4|socks5,elite,IT,Milan,102,12.2,true,16.7,10.6,reviving
15.188.238.238,4880,socks5,elite,FR,Paris,102,69.1,true,46.2,69.1,reviving
18.170.25.193,19930,https|socks4|socks5,elite,GB,City of London,102,15.1,true,25.0,13.0,reviving
3.127.27.51,14597,https|socks4|socks5,elite,DE,Frankfurt am Main,102,14.5,true,33.3,21.3,reviving
13.60.60.167,30452,socks4|socks5,elite,SE,Stockholm,103,75.0,true,69.2,75.0,reviving
13.49.41.94,5515,https|socks4|socks5,elite,SE,Stockholm,104,76.1,true,76.9,76.1,reviving
15.161.131.175,8447,socks4|socks5,elite,IT,Milan,104,15.3,true,16.7,14.3,reviving
193.158.12.140,4153,socks4,elite,DE,Nurtingen,104,15.8,true,33.3,13.7,reviving
35.180.138.2,8998,socks5,elite,FR,Paris,104,83.7,true,61.5,84.3,reviving
51.20.109.37,1443,https|socks4|socks5,elite,SE,Stockholm,104,57.7,true,50.0,57.7,reviving
52.47.115.41,8527,https|socks4|socks5,elite,FR,Paris,104,11.1,true,18.2,13.0,reviving
52.47.115.41,38453,https|socks4|socks5,elite,FR,Paris,104,12.3,true,18.2,14.6,reviving
13.38.72.189,59423,http|socks5,anonymous,FR,Paris,105,64.7,true,61.5,64.7,reviving
3.123.254.15,1981,socks4|socks5,elite,DE,Frankfurt am Main,105,62.7,true,50.0,62.7,reviving
35.180.201.54,19188,socks5,elite,FR,Paris,105,73.0,true,78.6,73.0,flaky
108.131.109.106,6559,socks4,elite,IE,Dublin,106,14.7,true,33.3,12.5,reviving
16.18.32.153,2055,socks5,elite,CH,Zurich,106,86.9,true,76.9,86.9,reviving
16.192.185.227,2444,http|socks4|socks5,anonymous,SE,Stockholm,106,75.2,true,78.6,75.2,flaky
51.44.97.6,16296,socks5,elite,FR,Paris,106,11.4,true,50.0,23.7,reviving
108.131.109.106,33596,https|socks4|socks5,elite,IE,Dublin,107,14.7,true,30.8,14.2,reviving
13.60.60.167,3125,https|socks4|socks5,elite,SE,Stockholm,107,90.5,true,92.3,90.5,flaky
51.20.109.37,59586,https|socks4|socks5,elite,SE,Stockholm,107,73.0,true,41.7,73.0,reviving
15.160.67.218,8180,socks5,elite,IT,Milan,108,79.5,true,78.6,79.5,reviving
16.18.37.186,48909,socks5,elite,CH,Zurich,108,13.6,true,41.7,20.1,reviving
35.181.173.200,57055,socks5,elite,FR,Paris,108,85.6,true,85.7,85.6,reviving
51.20.109.37,47147,https|socks4|socks5,elite,SE,Stockholm,108,77.3,true,69.2,77.6,reviving
51.34.28.236,17769,socks5,elite,CH,Zurich,108,13.5,true,18.2,16.3,reviving
51.96.146.123,2443,http|https|socks4|socks5,anonymous,CH,Zurich,108,92.3,true,92.3,92.3,flaky
13.38.72.189,4634,socks5,elite,FR,Paris,109,81.5,true,71.4,81.7,reviving
13.60.163.230,4755,https|socks4|socks5,elite,SE,Stockholm,109,70.0,true,75.0,70.0,flaky
16.18.32.153,1976,socks4|socks5,elite,CH,Zurich,109,86.7,true,85.7,86.7,flaky
15.237.108.20,47672,socks5,elite,FR,Paris,110,13.5,true,16.7,13.6,reviving
16.22.93.23,88,http|https|socks4|socks5,anonymous,IT,Milan,110,100.0,true,100.0,100.0,new
35.181.173.200,6476,socks5,elite,FR,Paris,110,76.8,true,100.0,76.8,flaky
51.94.221.175,1857,https|socks4|socks5,elite,ES,Zaragoza,111,83.0,true,61.5,83.0,reviving
63.180.203.233,26232,https|socks4|socks5,elite,DE,Frankfurt am Main,111,71.8,true,76.9,71.8,reviving
13.38.217.179,41673,socks5,elite,FR,Paris,112,8.3,true,16.7,11.8,reviving
13.51.44.23,1256,socks4|socks5,elite,SE,Stockholm,112,90.5,true,92.9,90.5,flaky
34.246.183.20,18081,socks4|socks5,elite,IE,Dublin,112,11.8,true,16.7,13.7,reviving
13.38.217.179,14940,socks4,elite,FR,Paris,113,22.2,true,33.3,22.2,reviving
13.49.41.94,7777,http|https|socks4|socks5,,SE,Stockholm,113,67.5,true,76.9,67.5,reviving
18.134.208.86,8880,socks5,elite,GB,City of London,113,83.2,true,76.9,83.2,reviving
35.177.213.153,56246,socks4|socks5,elite,GB,City of London,113,81.0,true,76.9,81.0,flaky
16.18.37.186,43756,socks5,elite,CH,Zurich,114,31.8,true,33.3,31.8,reviving
35.177.213.153,58409,https|socks4|socks5,elite,GB,City of London,114,76.7,true,85.7,76.7,reviving
51.92.173.133,7603,socks4|socks5,elite,ES,Zaragoza,114,11.2,true,41.7,17.5,reviving
108.131.109.106,9160,https|socks4|socks5,elite,IE,Dublin,115,13.7,true,9.1,13.3,reviving
13.60.163.230,2055,https|socks4|socks5,elite,SE,Stockholm,115,78.7,true,76.9,78.7,flaky
16.18.22.211,40597,socks5,elite,CH,Zurich,115,68.0,true,61.5,68.0,reviving
18.175.218.194,54245,socks5,elite,GB,City of London,115,77.2,true,69.2,77.2,reviving
51.34.28.236,54024,https|socks4|socks5,elite,CH,Zurich,115,13.6,true,18.2,15.1,reviving
51.48.117.219,19862,socks4|socks5,elite,ES,Zaragoza,115,78.3,true,84.6,78.3,reviving
63.180.203.233,8090,socks5,elite,DE,Frankfurt am Main,115,83.2,true,76.9,82.5,reviving
16.18.22.211,8080,socks5,elite,CH,Zurich,116,84.8,true,53.8,82.4,reviving
35.180.201.54,3128,socks5,elite,FR,Paris,116,79.6,true,71.4,78.1,reviving
51.20.254.126,15556,http|socks4|socks5,anonymous,SE,Stockholm,116,82.0,true,61.5,82.0,reviving
15.161.59.54,48253,socks4|socks5,elite,IT,Milan,117,11.9,true,25.0,13.3,reviving
15.217.72.88,44514,http|https|socks4|socks5,,ES,Zaragoza,117,73.9,true,85.7,73.9,reviving
16.22.93.23,80,socks5,elite,IT,Milan,117,76.8,true,50.0,76.8,reviving
63.179.134.206,59877,socks5,elite,DE,Frankfurt am Main,117,12.2,true,16.7,16.6,reviving
63.180.203.233,46793,http|socks5,anonymous,DE,Frankfurt am Main,117,51.9,true,69.2,51.9,reviving
13.41.196.179,50892,https|socks4|socks5,elite,GB,City of London,118,14.8,true,18.2,14.0,reviving
15.160.132.166,443,socks4|socks5,elite,IT,Milan,118,14.4,true,9.1,16.8,reviving
51.20.254.126,24380,http|socks4|socks5,anonymous,SE,Stockholm,118,82.3,true,92.3,82.3,flaky
51.94.221.175,8182,socks4|socks5,elite,ES,Zaragoza,118,72.2,true,61.5,72.2,reviving
15.217.214.40,39372,https|socks4|socks5,elite,ES,Zaragoza,120,76.8,true,85.7,76.8,flaky
18.100.80.197,14145,socks4|socks5,elite,ES,Zaragoza,120,83.2,true,92.9,83.2,reviving
3.127.27.51,22693,socks5,elite,DE,Frankfurt am Main,120,12.9,true,16.7,18.1,reviving
35.177.213.153,44120,socks5,elite,GB,City of London,120,85.3,true,76.9,85.3,reviving
51.20.109.37,48066,https|socks4|socks5,elite,SE,Stockholm,120,50.5,true,69.2,50.5,reviving
13.38.217.179,28491,socks5,elite,FR,Paris,121,8.0,true,16.7,10.3,reviving
51.20.254.126,13219,socks4|socks5,elite,SE,Stockholm,121,84.7,true,78.6,84.7,reviving
54.246.244.235,45400,socks4|socks5,elite,IE,Dublin,121,73.7,true,69.2,73.7,reviving
13.38.217.179,17000,socks5,elite,FR,Paris,122,10.3,true,27.3,11.0,reviving
13.40.94.69,7633,socks5,elite,GB,City of London,122,84.3,true,76.9,84.3,reviving
13.53.139.178,8720,https|socks4|socks5,elite,SE,Stockholm,122,12.7,true,16.7,10.3,reviving
13.60.60.167,39959,socks4|socks5,elite,SE,Stockholm,122,84.5,true,92.3,84.5,flaky
185.49.31.205,8080,http,elite,PL,Wroclaw,122,89.1,true,100.0,95.6,stable
13.60.163.108,8890,https|socks4|socks5,elite,SE,Stockholm,123,12.7,true,8.3,12.9,reviving
15.161.59.54,53297,socks5,elite,IT,Milan,123,13.0,true,18.2,13.0,reviving
13.60.163.108,8866,https|socks4|socks5,elite,SE,Stockholm,124,9.9,true,8.3,8.2,reviving
15.217.214.40,28079,socks4|socks5,elite,ES,Zaragoza,124,76.9,true,69.2,76.9,reviving
51.34.28.236,8091,socks5,elite,CH,Zurich,124,16.5,true,16.7,16.7,reviving
108.131.152.118,38160,socks5,elite,IE,Dublin,125,75.1,true,50.0,75.1,reviving
18.134.208.86,8382,socks5,elite,GB,City of London,125,86.1,true,84.6,86.1,flaky
35.181.173.200,11903,socks5,elite,FR,Paris,125,100.0,true,100.0,100.0,new
51.20.109.37,33411,https|socks4|socks5,elite,SE,Stockholm,125,51.2,true,41.7,51.2,reviving
13.40.94.69,5050,socks5,elite,GB,City of London,126,83.1,true,92.9,83.1,flaky
13.41.196.179,38694,socks5,elite,GB,City of London,126,12.0,true,8.3,14.2,reviving
13.60.163.230,5362,https|socks4|socks5,elite,SE,Stockholm,126,82.0,true,85.7,82.0,reviving
13.60.60.167,8080,socks4|socks5,elite,SE,Stockholm,126,87.8,true,85.7,87.8,reviving
15.217.72.88,4986,http|https|socks4|socks5,,ES,Zaragoza,126,73.8,true,69.2,73.8,reviving
18.170.45.5,21458,http|socks5,anonymous,GB,City of London,126,77.4,true,69.2,77.4,reviving
108.131.109.106,30109,socks4|socks5,elite,IE,Dublin,127,12.9,true,18.2,11.9,reviving
15.161.59.54,1083,socks5,elite,IT,Milan,127,11.7,true,25.0,18.2,reviving
16.18.37.186,38162,socks5,elite,CH,Zurich,127,17.6,true,25.0,17.9,reviving
185.79.243.153,31382,http|https,elite,PL,Myszkow,127,88.1,true,92.9,97.7,stable
51.92.173.133,8005,https|socks4|socks5,elite,ES,Zaragoza,127,14.5,true,41.7,19.0,reviving
18.157.159.247,56371,socks5,elite,DE,Frankfurt am Main,128,83.3,true,92.9,83.3,flaky
13.53.139.178,6889,socks4,elite,SE,Stockholm,129,9.9,true,18.2,11.4,reviving
15.160.67.218,24831,socks5,elite,IT,Milan,129,67.4,true,76.9,67.4,flaky
18.175.218.194,80,socks5,elite,GB,City of London,129,81.2,true,84.6,81.2,flaky
13.41.196.179,37712,socks5,elite,GB,City of London,130,13.2,true,18.2,14.1,reviving
15.160.67.218,13807,socks5,elite,IT,Milan,130,74.0,true,53.8,74.0,reviving
18.100.80.197,10001,socks4|socks5,elite,ES,Zaragoza,130,79.6,true,78.6,79.6,reviving
63.179.134.206,41249,socks5,elite,DE,Frankfurt am Main,130,11.5,true,9.1,16.0,reviving
13.49.41.94,8851,https|socks4|socks5,elite,SE,Stockholm,131,81.2,true,58.3,81.2,reviving
13.60.163.108,50606,socks4,elite,SE,Stockholm,131,10.2,true,30.8,9.3,reviving
18.130.190.239,46263,socks5,elite,GB,City of London,131,80.8,true,71.4,80.8,reviving
3.127.27.51,31749,socks5,elite,DE,Frankfurt am Main,131,13.0,true,46.2,16.9,reviving
13.38.72.189,16922,socks5,elite,FR,Paris,132,73.8,true,92.9,73.8,flaky
16.18.32.153,8001,socks5,elite,CH,Zurich,132,90.9,true,100.0,90.9,flaky
108.131.109.106,49105,https|socks4,elite,IE,Dublin,133,10.9,true,8.3,10.9,reviving
13.60.163.230,5346,https|socks4|socks5,elite,SE,Stockholm,133,82.5,true,84.6,82.5,flaky
15.160.16.72,9698,socks5,elite,IT,Milan,133,84.2,true,100.0,84.2,flaky
5.255.123.162,1080,socks5,elite,NL,Dronten,133,83.6,true,92.9,86.2,reviving
13.49.41.94,14735,socks4,elite,SE,Stockholm,134,69.2,true,69.2,69.2,reviving
51.94.221.175,2418,https|socks4|socks5,elite,ES,Zaragoza,134,75.9,true,53.8,75.9,reviving
52.47.115.41,39289,https|socks4|socks5,elite,FR,Paris,134,12.2,true,18.2,10.3,reviving
18.170.25.193,52571,socks5,elite,GB,City of London,135,10.6,true,25.0,10.0,reviving
13.40.94.69,29712,socks5,elite,GB,City of London,136,87.5,true,85.7,87.5,reviving
35.177.65.228,53974,socks5,elite,GB,City of London,136,81.2,true,92.9,81.2,flaky
46.51.198.97,30001,https|socks4|socks5,elite,IE,Dublin,136,82.6,true,69.2,82.6,reviving
13.60.60.167,47730,socks4|socks5,elite,SE,Stockholm,137,86.0,true,92.9,86.0,flaky
16.18.37.186,31734,socks5,elite,CH,Zurich,137,11.5,true,33.3,19.6,reviving
18.130.190.239,31849,https|socks4|socks5,elite,GB,City of London,137,87.4,true,71.4,87.4,reviving
45.94.37.62,3129,http,anonymous,DE,Frankfurt am Main,137,100.0,true,100.0,100.0,new
16.62.111.95,35359,socks5,elite,CH,Zurich,138,84.6,true,100.0,84.6,flaky
51.20.109.37,33000,https|socks4|socks5,elite,SE,Stockholm,138,76.8,true,50.0,77.0,reviving
5.129.228.92,443,http,,NL,Amsterdam,138,82.8,true,58.3,88.1,reviving
54.216.65.145,21049,socks5,elite,IE,Dublin,138,77.9,true,69.2,77.9,reviving
108.131.109.106,1917,https|socks4|socks5,elite,IE,Dublin,139,12.5,true,9.1,9.7,reviving
13.53.139.178,32650,socks4,elite,SE,Stockholm,139,10.6,true,9.1,11.5,reviving
15.160.116.45,30791,https|socks4,elite,IT,Milan,139,17.4,true,16.7,22.1,reviving
16.63.202.203,18145,socks5,elite,CH,Zurich,139,81.0,true,84.6,81.0,flaky
18.170.45.5,21448,socks5,elite,GB,City of London,140,76.2,true,76.9,76.2,reviving
35.177.65.228,14824,socks5,elite,GB,City of London,140,80.0,true,84.6,80.0,reviving
35.181.173.200,27923,http|socks5,anonymous,FR,Paris,140,87.4,true,85.7,85.9,flaky
13.40.94.69,1081,socks5,elite,GB,City of London,141,88.9,true,92.9,88.9,flaky
51.92.173.133,48815,socks4|socks5,elite,ES,Zaragoza,141,15.1,true,23.1,21.4,reviving
13.53.139.178,30698,https|socks4,elite,SE,Stockholm,142,11.9,true,9.1,13.2,reviving
15.160.132.166,29178,socks4,elite,IT,Milan,142,12.7,true,25.0,11.4,reviving
35.180.75.159,35290,https|socks4|socks5,elite,FR,Paris,142,13.3,true,25.0,14.4,reviving
15.160.132.166,14738,https|socks4|socks5,elite,IT,Milan,143,10.0,true,25.0,11.0,reviving
15.188.238.238,42842,https|socks4|socks5,elite,FR,Paris,143,73.8,true,85.7,73.8,flaky
16.62.123.236,33739,socks5,elite,CH,Zurich,143,12.0,true,18.2,11.9,reviving
51.49.153.183,15004,https|socks4|socks5,elite,ES,Zaragoza,143,11.8,true,9.1,10.0,reviving
13.38.72.189,6329,socks5,elite,FR,Paris,144,72.7,true,58.3,72.7,flaky
15.188.238.238,50047,http|https|socks5,anonymous,FR,Paris,145,81.0,true,61.5,81.0,reviving
18.170.25.193,49250,socks4,elite,GB,City of London,146,9.5,true,9.1,11.2,reviving
51.34.28.236,31484,socks5,elite,CH,Zurich,146,12.4,true,33.3,13.9,reviving
16.18.37.186,8087,https|socks4|socks5,elite,CH,Zurich,148,20.1,true,38.5,20.9,reviving
46.51.198.97,4545,socks5,elite,IE,Dublin,148,74.7,true,61.5,74.7,reviving
15.161.59.54,27238,https|socks4|socks5,elite,IT,Milan,149,13.0,true,27.3,14.2,reviving
15.188.238.238,1973,socks5,elite,FR,Paris,149,77.8,true,69.2,77.8,reviving
45.94.37.62,3128,http|https,elite,DE,Frankfurt am Main,149,100.0,true,100.0,100.0,stable
13.49.41.94,38690,https|socks4|socks5,elite,SE,Stockholm,150,46.2,true,66.7,46.2,reviving
15.160.16.72,10811,socks5,elite,IT,Milan,150,81.0,true,85.7,81.0,flaky
15.160.116.45,808,socks5,elite,IT,Milan,151,15.7,true,16.7,15.7,reviving
15.160.132.166,8337,socks4,elite,IT,Milan,151,13.3,true,25.0,14.7,reviving
51.92.173.133,36762,https|socks4|socks5,elite,ES,Zaragoza,151,14.0,true,33.3,16.8,reviving
63.179.134.206,1372,https|socks4,elite,DE,Frankfurt am Main,151,13.0,true,16.7,14.7,reviving
13.60.163.230,8447,https|socks4|socks5,elite,SE,Stockholm,152,77.6,true,84.6,77.6,flaky
15.160.132.166,13,socks5,elite,IT,Milan,152,13.2,true,9.1,15.1,reviving
79.137.79.217,2080,socks5,elite,FR,,152,100.0,true,100.0,100.0,stable
13.38.72.189,38950,https|socks4|socks5,elite,FR,Paris,153,69.1,true,50.0,69.1,reviving
15.161.59.54,27936,socks5,elite,IT,Milan,153,13.6,true,41.7,15.3,reviving
18.170.25.193,22491,socks5,elite,GB,City of London,153,14.5,true,25.0,9.2,reviving
35.152.37.123,2409,socks5,elite,IT,Milan,154,66.7,true,53.8,66.7,reviving
18.175.218.194,8080,http|https|socks4|socks5,,GB,City of London,155,82.0,true,92.9,80.2,flaky
54.194.162.228,57163,socks5,elite,IE,Dublin,155,72.0,true,69.2,72.0,reviving
13.41.196.179,8278,socks4,elite,GB,City of London,156,13.8,true,25.0,14.4,reviving
15.160.67.218,14653,socks5,elite,IT,Milan,157,72.3,true,61.5,72.3,reviving
18.170.45.5,8080,socks5,elite,GB,City of London,158,85.5,true,50.0,82.4,reviving
35.177.213.153,2269,socks5,elite,GB,City of London,158,80.2,true,78.6,80.2,reviving
35.177.65.228,9150,socks5,elite,GB,City of London,158,81.9,true,78.6,81.9,flaky
51.48.117.219,53931,socks4|socks5,elite,ES,Zaragoza,158,88.2,true,85.7,88.2,reviving
15.160.16.72,29774,http|socks5,anonymous,IT,Milan,159,81.8,true,81.8,81.8,flaky
15.161.131.175,44817,https|socks4|socks5,elite,IT,Milan,159,13.0,true,25.0,11.1,reviving
16.18.37.186,32131,https|socks4|socks5,elite,CH,Zurich,159,14.1,true,18.2,20.9,reviving
18.132.38.209,2693,socks5,elite,GB,City of London,159,73.3,true,76.9,73.3,reviving
35.180.75.159,30916,socks5,elite,FR,Paris,159,12.8,true,25.0,15.8,reviving
15.161.131.175,1003,https|socks4|socks5,elite,IT,Milan,160,9.9,true,16.7,10.0,reviving
3.122.224.70,48272,socks5,elite,DE,Frankfurt am Main,160,65.5,true,58.3,65.5,reviving
3.127.27.51,21181,https|socks4,elite,DE,Frankfurt am Main,160,12.5,true,50.0,19.6,reviving
51.20.109.37,42171,https|socks4|socks5,elite,SE,Stockholm,160,78.7,true,69.2,78.0,reviving
62.60.239.29,3128,http|https,elite,AT,Vienna,160,96.4,true,92.9,96.4,stable
13.49.41.94,46550,https|socks4|socks5,elite,SE,Stockholm,161,62.5,true,41.7,62.5,reviving
3.127.27.51,7086,https|socks4|socks5,elite,DE,Frankfurt am Main,161,14.6,true,25.0,19.2,reviving
35.152.37.123,23152,socks5,elite,IT,Milan,161,67.4,true,58.3,67.4,reviving
35.177.65.228,57665,socks5,elite,GB,City of London,162,77.2,true,76.9,77.2,reviving
116.202.172.187,11000,http|https,elite,DE,Falkenstein,163,100.0,true,100.0,100.0,stable
54.246.244.235,26054,socks5,elite,IE,Dublin,163,86.1,true,92.9,85.2,flaky
15.160.132.166,3128,https|socks4|socks5,elite,IT,Milan,164,12.7,true,33.3,16.7,reviving
16.18.37.186,41714,socks5,elite,CH,Zurich,164,14.0,true,25.0,18.6,reviving
18.134.208.86,5050,http|https|socks4|socks5,anonymous,GB,City of London,164,67.2,true,61.5,67.2,reviving
35.176.250.70,47662,socks5,elite,GB,City of London,164,88.9,true,88.9,88.9,reviving
85.8.47.210,7080,http|https,anonymous,SE,Umea,164,99.7,true,100.0,100.0,stable
13.60.181.61,6785,socks5,elite,SE,Stockholm,165,12.5,true,18.2,12.9,reviving
213.165.38.49,1080,socks5,elite,NL,Amsterdam,165,69.6,true,92.3,84.6,flaky
51.68.199.41,8118,http,elite,GB,Purfleet-on-Thames,165,33.8,true,46.2,42.1,reviving
52.47.115.41,3667,socks4,elite,FR,Paris,165,11.1,true,18.2,11.2,reviving
13.38.72.189,49689,socks5,elite,FR,Paris,166,72.3,true,61.5,72.3,reviving
94.247.241.70,53640,http,elite,RU,St Petersburg,167,89.4,true,92.9,99.1,stable
13.40.94.69,55657,socks5,elite,GB,City of London,169,82.2,true,84.6,82.2,reviving
15.160.132.166,40720,https|socks4|socks5,elite,IT,Milan,169,19.3,true,16.7,19.3,reviving
18.170.25.193,14108,socks5,elite,GB,City of London,169,9.2,true,25.0,10.4,reviving
54.246.244.235,31731,socks5,elite,IE,Dublin,169,69.6,true,84.6,69.6,reviving
13.38.217.179,4412,https|socks4|socks5,elite,FR,Paris,170,12.6,true,18.2,7.9,reviving
13.38.217.179,5103,https|socks5,elite,FR,Paris,170,12.3,true,25.0,11.4,reviving
16.62.123.236,8890,socks5,elite,CH,Zurich,170,13.2,true,8.3,18.1,reviving
35.152.37.123,27888,socks5,elite,IT,Milan,170,72.7,true,61.5,72.7,reviving
13.38.217.179,69,https|socks4|socks5,elite,FR,Paris,171,15.0,true,25.0,9.6,reviving
13.51.196.44,51605,socks5,elite,SE,Stockholm,171,14.9,true,18.2,10.0,reviving
13.53.139.178,351,https|socks4,elite,SE,Stockholm,171,12.7,true,33.3,12.2,reviving
15.161.59.54,47186,http|socks5,anonymous,IT,Milan,171,13.3,true,9.1,16.5,reviving
15.188.238.238,3001,socks5,elite,FR,Paris,171,80.0,true,76.9,80.0,reviving
178.104.234.144,8118,http,elite,DE,,171,10.8,true,9.1,17.9,reviving
35.177.213.153,33774,socks5,elite,GB,City of London,171,79.6,true,92.3,79.6,reviving
51.20.109.37,8686,https|socks4|socks5,elite,SE,Stockholm,171,70.0,true,76.9,70.0,reviving
54.246.244.235,26013,socks5,elite,IE,Dublin,171,80.6,true,61.5,80.6,reviving
13.53.139.178,8050,https|socks4,elite,SE,Stockholm,172,15.3,true,9.1,6.0,reviving
15.217.107.97,47878,socks5,elite,ES,Zaragoza,172,70.9,true,41.7,70.9,reviving
15.160.132.166,3655,socks5,elite,IT,Milan,173,13.8,true,25.0,13.2,reviving
51.34.28.236,58002,socks4,elite,CH,Zurich,173,12.9,true,16.7,17.9,reviving
51.17.250.13,9945,http|socks4|socks5,anonymous,IL,Tel Aviv,174,77.2,true,92.3,77.2,reviving
54.216.65.145,3194,socks5,elite,IE,Dublin,174,76.7,true,50.0,76.7,reviving
54.216.65.145,28041,socks5,elite,IE,Dublin,174,78.9,true,50.0,78.9,reviving
13.36.211.95,24839,http|socks4|socks5,anonymous,FR,Paris,175,80.8,true,53.8,81.1,reviving
16.18.22.211,9090,http|socks4|socks5,anonymous,CH,Zurich,175,85.3,true,84.6,85.3,reviving
188.112.131.195,80,http,elite,LV,Riga,175,79.6,true,100.0,90.5,flaky
35.152.37.123,54335,http|socks4|socks5,,IT,Milan,175,73.3,true,58.3,73.3,reviving
13.49.41.94,9991,https|socks4|socks5,elite,SE,Stockholm,177,100.0,true,100.0,100.0,new
3.250.220.74,5050,socks5,elite,IE,Dublin,177,86.9,true,92.9,86.9,flaky
18.170.25.193,18399,socks5,elite,GB,City of London,178,10.2,true,18.2,10.8,reviving
51.16.4.39,25376,https|socks4|socks5,elite,IL,Tel Aviv,178,14.0,true,41.7,20.7,reviving
13.53.139.178,9478,socks4|socks5,elite,SE,Stockholm,179,7.8,true,9.1,6.0,reviving
16.164.109.133,36909,socks4|socks5,elite,IL,Tel Aviv,179,84.2,true,84.6,84.2,flaky
